"Item.ID","Order.ID","Order.Date","Place.of.Shipment","Payment.Terms","Qty","Item.Name","Item.Type","Brand","Price","UOM"
"121 007","32 90 004","18-Feb-11","Nanded","Cheque",22,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 009","19-Mar-11","Mumbai","Online",2,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 008","15-Mar-11","Pune","Online",1,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 057","1-Mar-13","Ratnagiri","Cheque",36,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 002","6-Jan-11","Nasik","Online",10,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 008","15-Mar-11","Pune","Online",33,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 004","18-Feb-11","Nanded","Cheque",26,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 019","19-Aug-11","Nagpur","Cheque",8,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 002","6-Jan-11","Nasik","Online",32,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 016","13-Jun-11","Sangli","Cheque",27,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 007","32 90 022","28-Sep-11","Ratnagiri","Online",41,"Staedtler Triangular Ball Pen (Set of 10 Colours)","Pen","Staedtler",160,"Pack"
"121 008","32 90 008","15-Mar-11","Pune","Online",29,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 063","14-May-13","Satara","Cash",28,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 020","19-Aug-11","Nadurbar","Cheque",15,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 040","19-Jun-12","Satara","Online",17,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 008","15-Mar-11","Pune","Online",46,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 036","21-Apr-12","Sindhudurga","Cheque",25,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 051","23-Dec-12","Kolhapur","Online",12,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 011","12-Apr-11","Ratnagiri","Online",35,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 030","1-Jan-12","Ahmednagar","Cash",39,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 003","14-Jan-11","Ahmednagar","Cash",18,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 027","11-Dec-11","Pune","Online",48,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 019","19-Aug-11","Nagpur","Cheque",9,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 059","14-Apr-13","Sindhudurga","Online",7,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 018","14-Aug-11","Aurangabad","Online",31,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 068","2-Aug-13","Ratnagiri","Online",18,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 055","11-Feb-13","Mumbai","Cash",24,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 048","23-Nov-12","Nasik","Online",2,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 052","13-Jan-13","Buldhana","Cash",36,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 030","1-Jan-12","Ahmednagar","Cash",13,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 056","13-Feb-13","Thane","Cheque",46,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 063","14-May-13","Satara","Cash",41,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 064","12-Jun-13","Aurangabad","Cash",33,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 040","19-Jun-12","Satara","Online",19,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 059","14-Apr-13","Sindhudurga","Online",23,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 054","15-Feb-13","Pune","Cash",46,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 024","1-Nov-11","Sindhudurga","Cheque",36,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 017","13-Jul-11","Satara","Cheque",20,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 013","18-May-11","Sindhudurga","Cash",27,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 006","1-Mar-11","Buldhana","Online",46,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 036","21-Apr-12","Sindhudurga","Cheque",18,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 052","13-Jan-13","Buldhana","Cash",50,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 043","12-Jul-12","Nadurbar","Cheque",24,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 026","20-Nov-11","Dhule","Online",23,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 008","32 90 054","15-Feb-13","Pune","Cash",9,"Parker Vector Mettalix CT Roller Ball Pen (Blue) + Swiss Knife","Pen","Parker",316,"Pack"
"121 009","32 90 035","30-Mar-12","Raigad","Cheque",46,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 010","29-Mar-11","Thane","Online",4,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 040","19-Jun-12","Satara","Online",21,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 030","1-Jan-12","Ahmednagar","Cash",17,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 047","13-Nov-12","Sindhudurga","Cheque",6,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 033","13-Mar-12","Thane","Cash",48,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 016","13-Jun-11","Sangli","Cheque",43,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 015","11-Jun-11","Solapur","Cash",20,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 029","30-Dec-11","Aurangabad","Online",2,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 030","1-Jan-12","Ahmednagar","Cash",35,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 019","19-Aug-11","Nagpur","Cheque",1,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 054","15-Feb-13","Pune","Cash",45,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 043","12-Jul-12","Nadurbar","Cheque",12,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 070","7-Sep-13","Ratnagiri","Cheque",23,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 022","28-Sep-11","Ratnagiri","Online",19,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 038","14-May-12","Solapur","Online",12,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 007","4-Mar-11","Nasik","Online",34,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 031","23-Jan-12","Ratnagiri","Cash",33,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 014","23-May-11","Goa","Cash",41,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 024","1-Nov-11","Sindhudurga","Cheque",6,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 041","23-Jul-12","Aurangabad","Online",41,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 004","18-Feb-11","Nanded","Cheque",9,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 038","14-May-12","Solapur","Online",46,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 030","1-Jan-12","Ahmednagar","Cash",44,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 028","14-Dec-11","Mumbai","Online",25,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 004","18-Feb-11","Nanded","Cheque",10,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 009","32 90 058","13-Mar-13","Raigad","Cheque",7,"Puro 5 In 1 Multipurpose Pen","Pen","Puro",179,"Piece"
"121 010","32 90 052","13-Jan-13","Buldhana","Cash",2,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 053","13-Jan-13","Nasik","Cash",21,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 003","14-Jan-11","Ahmednagar","Cash",44,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 055","11-Feb-13","Mumbai","Cash",43,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 007","4-Mar-11","Nasik","Online",7,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 022","28-Sep-11","Ratnagiri","Online",44,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 029","30-Dec-11","Aurangabad","Online",37,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 007","4-Mar-11","Nasik","Online",31,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 036","21-Apr-12","Sindhudurga","Cheque",43,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 061","24-Apr-13","Solapur","Online",2,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 067","23-Jul-13","Dhule","Cheque",45,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 025","13-Nov-11","Nanded","Cheque",29,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 011","12-Apr-11","Ratnagiri","Online",1,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 037","22-Apr-12","Goa","Online",48,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 064","12-Jun-13","Aurangabad","Cash",9,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 024","1-Nov-11","Sindhudurga","Cheque",30,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 008","15-Mar-11","Pune","Online",39,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 045","10-Oct-12","Ratnagiri","Cheque",25,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 048","23-Nov-12","Nasik","Online",40,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 001","31-Dec-10","Pune","Cheque",25,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 018","14-Aug-11","Aurangabad","Online",16,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 062","13-May-13","Sangli","Online",26,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 057","1-Mar-13","Ratnagiri","Cheque",15,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 034","18-Mar-12","Ratnagiri","Cheque",16,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 063","14-May-13","Satara","Cash",10,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 048","23-Nov-12","Nasik","Online",8,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 001","31-Dec-10","Pune","Cheque",28,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 033","13-Mar-12","Thane","Cash",28,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 017","13-Jul-11","Satara","Cheque",4,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 059","14-Apr-13","Sindhudurga","Online",14,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 010","32 90 030","1-Jan-12","Ahmednagar","Cash",49,"Cello Smooth Write Ballpoint Pen - Blue","Pen","Cello",90,"Pack"
"121 011","32 90 049","14-Dec-12","Ahmednagar","Online",41,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 045","10-Oct-12","Ratnagiri","Cheque",10,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 049","14-Dec-12","Ahmednagar","Online",26,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 045","10-Oct-12","Ratnagiri","Cheque",14,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 066","13-Jul-13","Nadurbar","Cheque",20,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 003","14-Jan-11","Ahmednagar","Cash",14,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 049","14-Dec-12","Ahmednagar","Online",32,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 012","14-Apr-11","Raigad","Online",50,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 051","23-Dec-12","Kolhapur","Online",1,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 006","1-Mar-11","Buldhana","Online",49,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 066","13-Jul-13","Nadurbar","Cheque",32,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 025","13-Nov-11","Nanded","Cheque",39,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 013","18-May-11","Sindhudurga","Cash",40,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 032","24-Jan-12","Thane","Cash",5,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 047","13-Nov-12","Sindhudurga","Cheque",46,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 069","4-Sep-13","Dhule","Cheque",11,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 027","11-Dec-11","Pune","Online",40,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 006","1-Mar-11","Buldhana","Online",10,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 025","13-Nov-11","Nanded","Cheque",25,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 042","30-Jul-12","Nagpur","Cheque",19,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 049","14-Dec-12","Ahmednagar","Online",28,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 032","24-Jan-12","Thane","Cash",39,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 011","32 90 069","4-Sep-13","Dhule","Cheque",5,"Staedtler 334 SB4 Triplus Fineliner Pen - Multicolor Body, Multicolor Ink, Pack of 4","Pen","Staedtler",320,"Pack"
"121 012","32 90 059","14-Apr-13","Sindhudurga","Online",41,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 006","1-Mar-11","Buldhana","Online",39,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 043","12-Jul-12","Nadurbar","Cheque",21,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 057","1-Mar-13","Ratnagiri","Cheque",46,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 056","13-Feb-13","Thane","Cheque",44,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 022","28-Sep-11","Ratnagiri","Online",17,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 020","19-Aug-11","Nadurbar","Cheque",37,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 059","14-Apr-13","Sindhudurga","Online",42,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 043","12-Jul-12","Nadurbar","Cheque",40,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 022","28-Sep-11","Ratnagiri","Online",12,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 006","1-Mar-11","Buldhana","Online",18,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 034","18-Mar-12","Ratnagiri","Cheque",18,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 044","14-Aug-12","Dhule","Cheque",1,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 048","23-Nov-12","Nasik","Online",20,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 035","30-Mar-12","Raigad","Cheque",9,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 019","19-Aug-11","Nagpur","Cheque",42,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 022","28-Sep-11","Ratnagiri","Online",45,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 025","13-Nov-11","Nanded","Cheque",41,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 062","13-May-13","Sangli","Online",50,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 021","23-Sep-11","Dhule","Cash",15,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 024","1-Nov-11","Sindhudurga","Cheque",17,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 003","14-Jan-11","Ahmednagar","Cash",6,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 057","1-Mar-13","Ratnagiri","Cheque",7,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 002","6-Jan-11","Nasik","Online",18,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 033","13-Mar-12","Thane","Cash",24,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 008","15-Mar-11","Pune","Online",20,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 045","10-Oct-12","Ratnagiri","Cheque",25,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 029","30-Dec-11","Aurangabad","Online",35,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 054","15-Feb-13","Pune","Cash",5,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 016","13-Jun-11","Sangli","Cheque",6,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 029","30-Dec-11","Aurangabad","Online",5,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 022","28-Sep-11","Ratnagiri","Online",7,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 007","4-Mar-11","Nasik","Online",28,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 066","13-Jul-13","Nadurbar","Cheque",39,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 046","12-Nov-12","Raigad","Cash",16,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 030","1-Jan-12","Ahmednagar","Cash",23,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 036","21-Apr-12","Sindhudurga","Cheque",20,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 012","32 90 028","14-Dec-11","Mumbai","Online",32,"Staedtler Luna RiteClic Ball Pen - Transparent Body, Blue Ink, Pack of 10","Pen","Staedtler",300,"Pack"
"121 013","32 90 050","19-Dec-12","Nanded","Online",8,"Sheaffer SHF99335 Ballpoint Pen Refill and Medium Point - Black","Pen","Sheaffer",175,"Piece"
"121 013","32 90 047","13-Nov-12","Sindhudurga","Cheque",37,"Sheaffer SHF99335 Ballpoint Pen Refill and Medium Point - Black","Pen","Sheaffer",175,"Piece"
"121 013","32 90 037","22-Apr-12","Goa","Online",35,"Sheaffer SHF99335 Ballpoint Pen Refill and Medium Point - Black","Pen","Sheaffer",175,"Piece"
"121 013","32 90 007","4-Mar-11","Nasik","Online",37,"Sheaffer SHF99335 Ballpoint Pen Refill and Medium Point - Black","Pen","Sheaffer",175,"Piece"
"121 013","32 90 026","20-Nov-11","Dhule","Online",37,"Sheaffer SHF99335 Ballpoint Pen Refill and Medium Point - Black","Pen","Sheaffer",175,"Piece"
